set,row,w1,w2,w3,w4
4,2723,0.189102,0.163660,0.294092,0.353146,
4,2724,0.248823,0.239917,0.229967,0.281293,
4,2725,0.250094,0.101519,0.312061,0.336325,
4,2726,0.199903,0.283347,0.257260,0.259490,
4,2727,0.208579,0.205596,0.319006,0.266819,
4,2728,0.255908,0.152635,0.266713,0.324744,
4,2729,0.160525,0.215552,0.352818,0.271105,
4,2730,0.220008,0.206887,0.309262,0.263843,
4,2731,0.275376,0.141672,0.251364,0.331588,
4,2732,0.165166,0.212763,0.349206,0.272865,
4,2733,0.236648,0.207920,0.286654,0.268777,
4,2734,0.229562,0.174879,0.325163,0.270397,
4,2735,0.219835,0.196809,0.309895,0.273461,
4,2736,0.184919,0.219872,0.320026,0.275183,
4,2737,0.201678,0.177294,0.269152,0.351876,
4,2738,0.164508,0.210944,0.310054,0.314494,
4,2739,0.179452,0.309216,0.266050,0.245282,
4,2740,0.200564,0.246283,0.296825,0.256328,
4,2741,0.172680,0.198815,0.319221,0.309284,
4,2742,0.174143,0.130036,0.391760,0.304061,
4,2743,0.178951,0.223400,0.288250,0.309400,
4,2744,0.204095,0.207874,0.285952,0.302079,
4,2745,0.294599,0.136845,0.288425,0.280131,
4,2746,0.182594,0.228675,0.307621,0.281110,
4,2747,0.186791,0.217625,0.326008,0.269575,
4,2748,0.263493,0.151844,0.293978,0.290685,
4,2749,0.224063,0.160296,0.338949,0.276692,
4,2750,0.254004,0.200552,0.274024,0.271420,
4,2751,0.234196,0.203492,0.249735,0.312576,
4,2752,0.284882,0.227947,0.257339,0.229832,
4,2753,0.223145,0.247119,0.294963,0.234773,
4,2754,0.217678,0.225982,0.304385,0.251955,
4,2755,0.208455,0.183276,0.267709,0.340560,
4,2756,0.250884,0.211673,0.243186,0.294258,
4,2757,0.195054,0.182263,0.241881,0.380803,
4,2758,0.200662,0.193589,0.374654,0.231095,
4,2759,0.184600,0.238888,0.311522,0.264991,
4,2760,0.278292,0.130532,0.250692,0.340483,
4,2761,0.246958,0.223473,0.222022,0.307548,
4,2762,0.200510,0.203472,0.337395,0.258623,
4,2763,0.194840,0.234084,0.289965,0.281111,
4,2764,0.197060,0.196249,0.273595,0.333096,
4,2765,0.263812,0.228548,0.262812,0.244828,
4,2766,0.197644,0.189973,0.328785,0.283598,
4,2767,0.197700,0.171949,0.340627,0.289723,
4,2768,0.266526,0.152034,0.274417,0.307023,
4,2769,0.200243,0.240127,0.322816,0.236814,
4,2770,0.231023,0.150726,0.311266,0.306985,
4,2771,0.195621,0.234049,0.274656,0.295674,
4,2772,0.170627,0.262968,0.277042,0.289364,
4,2773,0.195176,0.194598,0.343761,0.266465,
4,2774,0.191072,0.212691,0.327883,0.268354,
4,2775,0.201553,0.224291,0.305566,0.268590,
4,2776,0.213469,0.213120,0.227396,0.346015,
4,2777,0.231692,0.185610,0.310613,0.272085,
4,2778,0.210042,0.192141,0.239426,0.358391,
4,2779,0.181333,0.236381,0.306705,0.275581,
4,2780,0.174176,0.220877,0.302786,0.302162,
4,2781,0.203266,0.211515,0.260606,0.324612,
4,2782,0.153224,0.193202,0.322520,0.331054,
4,2783,0.325315,0.120582,0.303844,0.250259,
4,2784,0.205701,0.281301,0.307228,0.205770,
4,2785,0.297501,0.093720,0.303038,0.305741,
4,2786,0.240368,0.192126,0.312222,0.255284,
4,2787,0.223558,0.185507,0.240822,0.350113,
4,2788,0.225595,0.224119,0.295921,0.254366,
4,2789,0.183822,0.245057,0.296548,0.274572,
4,2790,0.157196,0.267625,0.299000,0.276179,
4,2791,0.255613,0.156263,0.275212,0.312911,
4,2792,0.287527,0.152017,0.240748,0.319708,
4,2793,0.290525,0.114418,0.274353,0.320705,
4,2794,0.258024,0.126594,0.306083,0.309298,
4,2795,0.197819,0.191040,0.332713,0.278428,
4,2796,0.230008,0.149291,0.314601,0.306100,
4,2797,0.175822,0.129902,0.381806,0.312470,
4,2798,0.252605,0.128724,0.272964,0.345707,
4,2799,0.265020,0.197233,0.244200,0.293547,
4,2800,0.267709,0.164992,0.260416,0.306883,
4,2801,0.181435,0.148102,0.293876,0.376586,
4,2802,0.206802,0.226339,0.288832,0.278027,
4,2803,0.221084,0.169539,0.251341,0.358037,
4,2804,0.250817,0.110402,0.298132,0.340649,
4,2805,0.231690,0.193938,0.328047,0.246325,
4,2806,0.170505,0.258053,0.278601,0.292842,
4,2807,0.224975,0.168464,0.307104,0.299457,
4,2808,0.182222,0.249067,0.311594,0.257117,
4,2809,0.241996,0.179924,0.290982,0.287098,
4,2810,0.167861,0.245980,0.340613,0.245546,
4,2811,0.254213,0.188958,0.229153,0.327676,
4,2812,0.383291,0.125968,0.231003,0.259738,
4,2813,0.202322,0.199413,0.262361,0.335905,
4,2814,0.244487,0.209816,0.288121,0.257576,
4,2815,0.261370,0.118249,0.336358,0.284023,
4,2816,0.184045,0.189551,0.318306,0.308098,
4,2817,0.262604,0.099078,0.259906,0.378411,
4,2818,0.172301,0.288526,0.301460,0.237713,
4,2819,0.230233,0.172408,0.284510,0.312849,
4,2820,0.286216,0.155879,0.271635,0.286270,
4,2821,0.235171,0.161117,0.216716,0.386995,
4,2822,0.311308,0.137975,0.218765,0.331952,
4,2823,0.231217,0.220340,0.278167,0.270276,
4,2824,0.203770,0.168547,0.279738,0.347945,
4,2825,0.271074,0.156462,0.284251,0.288213,
4,2826,0.170332,0.200332,0.291514,0.337821,
4,2827,0.170085,0.260761,0.286327,0.282826,
4,2828,0.207179,0.157097,0.281863,0.353861,
4,2829,0.284688,0.139282,0.275246,0.300784,
4,2830,0.236886,0.152278,0.270177,0.340659,
4,2831,0.188419,0.193541,0.236516,0.381523,
4,2832,0.242091,0.207457,0.298664,0.251788,
4,2833,0.231411,0.167629,0.272940,0.328020,
4,2834,0.185505,0.143242,0.411675,0.259578,
4,2835,0.228431,0.155342,0.283847,0.332380,
4,2836,0.208810,0.231718,0.313081,0.246391,
4,2837,0.214540,0.159173,0.281447,0.344840,
4,2838,0.197772,0.275440,0.286371,0.240417,
4,2839,0.187075,0.303452,0.263249,0.246225,
4,2840,0.222385,0.180171,0.306182,0.291263,
4,2841,0.166327,0.181867,0.345032,0.306774,
4,2842,0.276941,0.192674,0.264788,0.265598,
4,2843,0.310553,0.128584,0.265545,0.295317,
4,2844,0.268044,0.196883,0.270712,0.264361,
4,2845,0.150034,0.288551,0.280726,0.280689,
4,2846,0.242527,0.112023,0.359922,0.285528,
4,2847,0.250247,0.196499,0.224326,0.328928,
4,2848,0.201880,0.215947,0.316225,0.265947,
4,2849,0.187941,0.170165,0.225841,0.416052,
4,2850,0.203823,0.285123,0.297331,0.213723,
4,2851,0.226719,0.179247,0.306729,0.287305,
4,2852,0.228340,0.211526,0.271441,0.288693,
4,2853,0.228002,0.226168,0.297896,0.247934,
4,2854,0.272511,0.185208,0.291642,0.250639,
4,2855,0.196078,0.204771,0.265684,0.333468,
4,2856,0.139044,0.252341,0.309569,0.299046,
4,2857,0.233342,0.161485,0.250460,0.354714,
4,2858,0.228998,0.172359,0.264358,0.334286,
4,2859,0.194625,0.252401,0.333278,0.219696,
4,2860,0.248024,0.138739,0.269600,0.343638,
4,2861,0.208439,0.230894,0.286368,0.274299,
4,2862,0.204192,0.172982,0.258819,0.364008,
4,2863,0.189771,0.220886,0.286173,0.303170,
4,2864,0.217161,0.165009,0.334834,0.282996,
4,2865,0.292592,0.149322,0.305061,0.253025,
4,2866,0.235087,0.163332,0.311383,0.290198,
4,2867,0.149724,0.249130,0.316171,0.284976,
4,2868,0.253647,0.187186,0.290536,0.268632,
4,2869,0.153588,0.259048,0.286146,0.301218,
4,2870,0.221077,0.179220,0.332326,0.267377,
4,2871,0.209215,0.184070,0.271067,0.335649,
4,2872,0.187618,0.237736,0.290166,0.284481,
4,2873,0.286564,0.127839,0.311104,0.274494,
4,2874,0.184999,0.228890,0.260522,0.325589,
4,2875,0.196704,0.184359,0.331125,0.287812,
4,2876,0.193034,0.174582,0.268611,0.363774,
4,2877,0.157730,0.241958,0.309488,0.290823,
4,2878,0.211384,0.205841,0.309624,0.273151,
4,2879,0.183983,0.242640,0.299871,0.273506,
4,2880,0.289036,0.165387,0.232024,0.313553,
4,2881,0.193578,0.180777,0.328437,0.297208,
4,2882,0.206113,0.239533,0.257639,0.296714,
4,2883,0.234630,0.163884,0.258651,0.342836,
4,2884,0.287167,0.147058,0.286914,0.278861,
4,2885,0.213396,0.154407,0.284881,0.347317,
4,2886,0.257010,0.181018,0.301436,0.260536,
4,2887,0.273680,0.156992,0.291981,0.277347,
4,2888,0.239916,0.186850,0.257365,0.315869,
4,2889,0.255440,0.121294,0.295998,0.327268,
4,2890,0.184732,0.178871,0.253732,0.382664,
4,2891,0.226248,0.200659,0.214862,0.358230,
4,2892,0.295266,0.133596,0.239752,0.331385,
4,2893,0.275519,0.188900,0.293631,0.241949,
4,2894,0.249463,0.215610,0.266048,0.268880,
4,2895,0.212926,0.265649,0.271693,0.249732,
4,2896,0.232351,0.177360,0.227620,0.362669,
4,2897,0.218735,0.161406,0.315934,0.303925,
4,2898,0.355362,0.096957,0.281140,0.266541,
4,2899,0.194831,0.208545,0.307828,0.288796,
4,2900,0.202048,0.191114,0.252380,0.354458,
4,2901,0.231205,0.191192,0.264853,0.312750,
4,2902,0.293896,0.167393,0.249210,0.289501,
4,2903,0.218971,0.192663,0.278338,0.310028,
4,2904,0.179512,0.211726,0.274161,0.334601,
4,2905,0.238880,0.233356,0.286246,0.241518,
4,2906,0.199931,0.231747,0.263265,0.305058,
4,2907,0.206590,0.203255,0.281581,0.308573,
4,2908,0.224213,0.159973,0.265693,0.350122,
4,2909,0.213453,0.175022,0.327420,0.284105,
4,2910,0.254980,0.191649,0.233901,0.319469,
4,2911,0.190317,0.274046,0.265894,0.269743,
4,2912,0.158815,0.382499,0.258578,0.200108,
4,2913,0.193831,0.151559,0.372418,0.282192,
4,2914,0.174604,0.210998,0.326477,0.287921,
4,2915,0.228295,0.187091,0.217755,0.366860,
4,2916,0.217189,0.240379,0.270907,0.271525,
4,2917,0.188969,0.187742,0.248255,0.375035,
4,2918,0.245334,0.186130,0.302050,0.266486,
4,2919,0.211011,0.250676,0.320573,0.217740,
4,2920,0.317069,0.151082,0.250588,0.281261,
4,2921,0.261908,0.159773,0.322220,0.256099,
4,2922,0.173705,0.291851,0.276443,0.258001,
4,2923,0.230653,0.164308,0.279334,0.325705,
4,2924,0.225037,0.181762,0.216934,0.376267,
4,2925,0.189622,0.176077,0.323406,0.310894,
4,2926,0.207345,0.198704,0.292454,0.301496,
4,2927,0.200328,0.200717,0.286797,0.312159,
4,2928,0.181491,0.118940,0.345472,0.354097,
4,2929,0.195899,0.223185,0.320639,0.260277,
4,2930,0.211713,0.221852,0.318954,0.247481,
4,2931,0.362540,0.112058,0.307033,0.218369,
4,2932,0.286814,0.109292,0.286608,0.317285,
4,2933,0.181650,0.130976,0.294858,0.392516,
4,2934,0.249625,0.168091,0.281793,0.300492,
4,2935,0.209578,0.224056,0.295130,0.271236,
4,2936,0.232928,0.198599,0.318918,0.249556,
4,2937,0.259484,0.135479,0.278020,0.327016,
4,2938,0.208590,0.181334,0.342374,0.267703,
4,2939,0.189660,0.183447,0.387929,0.238963,
4,2940,0.220451,0.157315,0.270605,0.351629,
4,2941,0.262524,0.182278,0.253692,0.301506,
4,2942,0.241320,0.212105,0.275827,0.270747,
4,2943,0.250004,0.137077,0.354117,0.258801,
4,2944,0.300645,0.142489,0.288195,0.268671,
4,2945,0.275028,0.180306,0.243336,0.301331,
4,2946,0.220719,0.210037,0.315383,0.253861,
4,2947,0.288095,0.149663,0.258087,0.304155,
4,2948,0.278675,0.126625,0.229329,0.365371,
4,2949,0.162564,0.194275,0.357221,0.285940,
4,2950,0.208871,0.197384,0.291967,0.301778,
4,2951,0.239942,0.190487,0.267883,0.301688,
4,2952,0.237116,0.177681,0.310168,0.275035,
4,2953,0.227751,0.164299,0.295267,0.312683,
4,2954,0.254497,0.132395,0.321173,0.291936,
4,2955,0.222671,0.224251,0.285071,0.268007,
4,2956,0.226039,0.138195,0.296771,0.338995,
4,2957,0.206384,0.230601,0.303052,0.259962,
4,2958,0.170413,0.266794,0.323034,0.239760,
4,2959,0.198200,0.229830,0.306626,0.265344,
4,2960,0.250891,0.200957,0.307471,0.240681,
4,2961,0.179315,0.138590,0.247105,0.434990,
4,2962,0.186817,0.213437,0.267219,0.332527,
4,2963,0.236220,0.177122,0.250910,0.335748,
4,2964,0.198351,0.234720,0.306864,0.260065,
4,2965,0.203761,0.211504,0.333607,0.251128,
4,2966,0.289053,0.201302,0.270000,0.239646,
4,2967,0.274098,0.199152,0.258840,0.267910,
4,2968,0.218923,0.199997,0.283733,0.297347,
4,2969,0.204013,0.176397,0.333602,0.285987,
4,2970,0.221838,0.207186,0.283864,0.287112,
4,2971,0.217994,0.127773,0.278632,0.375601,
4,2972,0.249355,0.163164,0.308453,0.279028,
4,2973,0.176433,0.212619,0.357886,0.253062,
4,2974,0.212339,0.130415,0.291671,0.365575,
4,2975,0.151325,0.133171,0.322681,0.392823,
4,2976,0.295189,0.115940,0.286078,0.302793,
4,2977,0.305888,0.123328,0.274879,0.295905,
4,2978,0.206434,0.236907,0.306716,0.249943,
4,2979,0.209879,0.193583,0.332547,0.263991,
4,2980,0.249100,0.160343,0.273983,0.316574,
4,2981,0.252961,0.139182,0.262756,0.345101,
4,2982,0.181216,0.167382,0.348881,0.302521,
4,2983,0.189566,0.239759,0.283665,0.287010,
4,2984,0.198018,0.203091,0.374397,0.224494,
4,2985,0.227809,0.235761,0.277943,0.258487,
4,2986,0.236178,0.140416,0.275480,0.347926,
4,2987,0.207537,0.195519,0.266408,0.330536,
4,2988,0.245465,0.214348,0.305874,0.234314,
4,2989,0.209394,0.213658,0.250828,0.326119,
4,2990,0.218627,0.184444,0.261760,0.335169,
4,2991,0.168575,0.224749,0.362708,0.243968,
4,2992,0.190122,0.255125,0.288498,0.266256,
4,2993,0.188288,0.235786,0.283823,0.292104,
4,2994,0.244432,0.254346,0.258297,0.242925,
4,2995,0.204187,0.215416,0.288302,0.292095,
4,2996,0.161261,0.157045,0.312209,0.369485,
4,2997,0.199739,0.216824,0.291135,0.292302,
4,2998,0.232589,0.172810,0.286621,0.307979,
4,2999,0.169160,0.262989,0.362898,0.204953,
4,3000,0.180723,0.235254,0.295685,0.288339,
4,3001,0.209651,0.173977,0.243854,0.372517,
4,3002,0.232197,0.187387,0.247309,0.333107,
4,3003,0.173549,0.254667,0.287226,0.284557,
4,3004,0.312959,0.131131,0.310877,0.245033,
4,3005,0.173920,0.299428,0.262670,0.263982,
4,3006,0.186078,0.272960,0.286013,0.254948,
4,3007,0.258113,0.098752,0.286048,0.357088,
4,3008,0.315785,0.136311,0.283069,0.264835,
4,3009,0.202310,0.234345,0.321821,0.241523,
4,3010,0.207268,0.150784,0.348368,0.293580,
4,3011,0.260156,0.157550,0.250939,0.331355,
4,3012,0.252023,0.236540,0.277780,0.233656,
4,3013,0.210309,0.245051,0.297567,0.247073,
4,3014,0.223008,0.195481,0.329508,0.252002,
4,3015,0.173614,0.154805,0.313987,0.357594,
4,3016,0.212258,0.267231,0.298087,0.222423,
4,3017,0.240881,0.136134,0.270978,0.352008,
4,3018,0.195495,0.203236,0.314293,0.286976,
4,3019,0.177847,0.214100,0.340688,0.267365,
4,3020,0.212781,0.186798,0.278075,0.322346,
4,3021,0.188955,0.197973,0.258631,0.354441,
4,3022,0.193764,0.177758,0.319725,0.308753,
4,3023,0.162674,0.213076,0.354109,0.270142,
4,3024,0.319321,0.141807,0.245641,0.293231,
4,3025,0.170901,0.187490,0.362714,0.278894,
4,3026,0.191888,0.132851,0.328268,0.346992,
4,3027,0.291247,0.127612,0.284724,0.296417,
4,3028,0.247485,0.150836,0.316898,0.284780,
4,3029,0.171735,0.256272,0.292820,0.279173,
4,3030,0.189838,0.165699,0.328721,0.315742,
4,3031,0.313448,0.123468,0.237235,0.325849,
4,3032,0.199382,0.216396,0.309160,0.275063,
4,3033,0.206085,0.223948,0.286796,0.283171,
4,3034,0.163448,0.214238,0.323945,0.298369,
4,3035,0.322121,0.134550,0.253919,0.289411,
4,3036,0.248227,0.145502,0.267736,0.338535,
4,3037,0.195803,0.130460,0.403298,0.270439,
4,3038,0.243420,0.137889,0.388050,0.230641,
4,3039,0.225945,0.186214,0.292313,0.295527,
4,3040,0.170180,0.144881,0.390853,0.294086,
4,3041,0.171676,0.207476,0.284962,0.335886,
4,3042,0.274278,0.124382,0.315942,0.285397,
4,3043,0.187256,0.193589,0.309810,0.309345,
4,3044,0.274563,0.140194,0.281080,0.304164,
4,3045,0.207052,0.217604,0.280341,0.295002,
4,3046,0.197122,0.117470,0.371944,0.313464,
4,3047,0.200631,0.190940,0.318261,0.290167,
4,3048,0.226335,0.185247,0.248555,0.339863,
4,3049,0.209002,0.136467,0.274232,0.380299,
4,3050,0.208322,0.217431,0.319610,0.254637,
4,3051,0.241781,0.111544,0.339634,0.307041,
4,3052,0.241983,0.139545,0.324257,0.294215,
4,3053,0.203617,0.187532,0.295921,0.312930,
4,3054,0.212220,0.174533,0.292197,0.321051,
4,3055,0.270376,0.193762,0.281007,0.254854,
4,3056,0.168501,0.215297,0.336592,0.279610,
4,3057,0.238316,0.202992,0.291065,0.267626,
4,3058,0.249039,0.206008,0.254624,0.290329,
4,3059,0.281814,0.106381,0.352082,0.259724,
4,3060,0.145570,0.230281,0.356307,0.267842,
4,3061,0.226162,0.175533,0.278400,0.319906,
4,3062,0.205360,0.202171,0.309035,0.283433,
4,3063,0.229923,0.214067,0.250173,0.305837,
4,3064,0.230324,0.177852,0.315393,0.276431,
4,3065,0.198347,0.214396,0.272902,0.314354,
4,3066,0.190094,0.210258,0.328871,0.270776,
4,3067,0.192710,0.211955,0.254366,0.340970,
4,3068,0.184175,0.248635,0.291841,0.275349,
4,3069,0.226130,0.179384,0.303239,0.291247,
4,3070,0.224750,0.134779,0.261984,0.378487,
4,3071,0.184009,0.244785,0.301910,0.269296,
4,3072,0.225272,0.210415,0.284380,0.279933,
4,3073,0.198850,0.232478,0.261296,0.307376,
4,3074,0.259215,0.200348,0.273128,0.267310,
4,3075,0.154666,0.253171,0.321084,0.271079,
4,3076,0.190582,0.207095,0.328739,0.273584,
4,3077,0.184343,0.206450,0.291861,0.317346,
4,3078,0.216350,0.134470,0.391463,0.257716,
4,3079,0.273545,0.141622,0.286250,0.298583,
4,3080,0.303768,0.106125,0.319469,0.270638,
4,3081,0.159312,0.251784,0.332581,0.256323,
4,3082,0.202446,0.144020,0.388976,0.264558,
4,3083,0.176086,0.275179,0.286906,0.261828,
4,3084,0.237015,0.185721,0.305324,0.271941,
4,3085,0.221707,0.227970,0.273902,0.276421,
4,3086,0.225671,0.199944,0.305521,0.268863,
4,3087,0.272308,0.229676,0.195058,0.302958,
4,3088,0.185826,0.249885,0.294247,0.270043,
4,3089,0.209012,0.189241,0.293604,0.308143,
4,3090,0.271804,0.163153,0.229132,0.335912,
4,3091,0.271058,0.176043,0.225553,0.327346,
4,3092,0.196648,0.230293,0.325178,0.247880,
4,3093,0.217017,0.214389,0.296999,0.271595,
4,3094,0.192094,0.227780,0.300791,0.279334,
4,3095,0.240482,0.192920,0.250077,0.316521,
4,3096,0.203760,0.249951,0.275252,0.271037,
4,3097,0.238641,0.154322,0.293992,0.313045,
4,3098,0.227976,0.208360,0.307761,0.255904,
4,3099,0.270747,0.139294,0.244366,0.345593,
4,3100,0.210569,0.220500,0.281951,0.286981,
4,3101,0.175045,0.272112,0.293987,0.258855,
4,3102,0.189376,0.338673,0.255955,0.215996,
4,3103,0.294934,0.219825,0.206648,0.278593,
4,3104,0.283965,0.158055,0.311406,0.246574,
4,3105,0.198883,0.288086,0.293718,0.219312,
4,3106,0.238066,0.193715,0.309526,0.258693,
4,3107,0.263563,0.160653,0.287667,0.288117,
4,3108,0.219318,0.170584,0.274716,0.335381,
4,3109,0.215750,0.187949,0.295489,0.300811,
4,3110,0.268830,0.209599,0.214557,0.307014,
4,3111,0.220295,0.128957,0.272912,0.377836,
4,3112,0.164534,0.196661,0.293790,0.345015,
4,3113,0.178086,0.259640,0.282342,0.279932,
4,3114,0.214817,0.184750,0.285215,0.315218,
4,3115,0.266231,0.187990,0.256399,0.289380,
4,3116,0.180574,0.195233,0.295797,0.328396,
4,3117,0.352066,0.151523,0.241576,0.254835,
4,3118,0.340366,0.096571,0.270442,0.292621,
4,3119,0.220647,0.151953,0.362047,0.265353,
4,3120,0.168255,0.322755,0.281610,0.227379,
4,3121,0.172431,0.284663,0.289914,0.252991,
4,3122,0.214773,0.191530,0.302490,0.291206,
4,3123,0.188825,0.209854,0.313063,0.288257,
4,3124,0.239624,0.173100,0.311776,0.275500,
4,3125,0.197200,0.259044,0.299477,0.244279,
4,3126,0.182989,0.249551,0.283733,0.283727,
4,3127,0.193981,0.194569,0.294208,0.317242,
4,3128,0.230603,0.222312,0.241667,0.305418,
4,3129,0.171288,0.243299,0.342687,0.242726,
4,3130,0.249209,0.106955,0.365322,0.278513,
4,3131,0.202985,0.208262,0.302496,0.286257,
4,3132,0.219215,0.244171,0.261750,0.274863,
4,3133,0.173042,0.291965,0.325518,0.209475,
4,3134,0.160298,0.240059,0.349850,0.249793,
4,3135,0.227421,0.199208,0.271329,0.302042,
4,3136,0.172088,0.288477,0.300720,0.238714,
4,3137,0.203410,0.198084,0.369640,0.228866,
4,3138,0.206512,0.171388,0.233162,0.388937,
4,3139,0.184812,0.241987,0.296477,0.276723,
4,3140,0.298411,0.121800,0.276518,0.303271,
4,3141,0.211873,0.206077,0.242231,0.339819,
4,3142,0.190682,0.235705,0.301456,0.272157,
4,3143,0.283117,0.155072,0.224889,0.336922,
4,3144,0.182412,0.155000,0.300685,0.361903,
4,3145,0.288465,0.140393,0.267563,0.303578,
4,3146,0.206697,0.225301,0.302232,0.265770,
4,3147,0.131644,0.267859,0.358658,0.241839,
4,3148,0.215815,0.168815,0.253435,0.361935,
4,3149,0.324194,0.132084,0.256312,0.287411,
4,3150,0.174674,0.119742,0.370005,0.335579,
4,3151,0.263536,0.222315,0.230124,0.284024,
4,3152,0.193904,0.220357,0.326010,0.259729,
4,3153,0.263715,0.130928,0.309044,0.296313,
4,3154,0.225487,0.157252,0.319677,0.297584,
4,3155,0.296100,0.115233,0.261692,0.326975,
4,3156,0.207803,0.192257,0.339899,0.260041,
4,3157,0.243008,0.158662,0.307427,0.290902,
4,3158,0.219570,0.195492,0.341645,0.243293,
4,3159,0.248892,0.218963,0.240475,0.291670,
4,3160,0.250595,0.207742,0.278808,0.262855,
4,3161,0.286349,0.116654,0.347401,0.249596,
4,3162,0.251225,0.143167,0.248656,0.356952,
4,3163,0.197149,0.221562,0.283100,0.298189,
4,3164,0.261390,0.175987,0.300865,0.261759,
4,3165,0.194780,0.234200,0.315847,0.255173,
4,3166,0.214493,0.245466,0.278831,0.261210,
4,3167,0.228008,0.181036,0.322711,0.268244,
4,3168,0.220968,0.159995,0.274335,0.344702,
4,3169,0.326858,0.129831,0.225667,0.317645,
4,3170,0.258654,0.177038,0.315557,0.248750,
4,3171,0.186746,0.139471,0.272326,0.401457,
4,3172,0.263471,0.190304,0.299400,0.246825,
4,3173,0.204192,0.151266,0.284400,0.360142,
4,3174,0.198617,0.136316,0.282684,0.382383,
4,3175,0.298891,0.118338,0.282162,0.300610,
4,3176,0.229962,0.119526,0.336098,0.314414,
4,3177,0.192074,0.180069,0.302088,0.325769,
4,3178,0.158836,0.198255,0.350398,0.292511,
4,3179,0.180164,0.219437,0.285562,0.314837,
4,3180,0.251841,0.215626,0.275312,0.257222,
4,3181,0.186850,0.242300,0.259763,0.311087,
4,3182,0.228428,0.187356,0.308764,0.275453,
4,3183,0.159758,0.271933,0.338390,0.229918,
4,3184,0.154483,0.095794,0.412859,0.336864,
4,3185,0.238858,0.178364,0.286742,0.296036,
4,3186,0.220395,0.219268,0.293740,0.266596,
4,3187,0.208918,0.192623,0.260378,0.338081,
4,3188,0.280353,0.185828,0.235470,0.298349,
4,3189,0.214879,0.190087,0.295530,0.299504,
4,3190,0.151016,0.241519,0.290123,0.317342,
4,3191,0.215469,0.213648,0.328251,0.242631,
4,3192,0.219678,0.214937,0.284191,0.281194,
4,3193,0.238192,0.117652,0.333261,0.310894,
4,3194,0.167403,0.288179,0.287778,0.256640,
4,3195,0.196215,0.224906,0.295737,0.283143,
4,3196,0.208381,0.253943,0.293683,0.243993,
4,3197,0.230112,0.234712,0.275862,0.259314,
4,3198,0.183859,0.176418,0.228760,0.410963,
4,3199,0.215812,0.207609,0.270724,0.305855,
4,3200,0.229414,0.180419,0.345832,0.244335,
4,3201,0.320286,0.101317,0.299743,0.278654,
4,3202,0.235555,0.161120,0.276426,0.326899,
4,3203,0.195921,0.277066,0.305275,0.221738,
4,3204,0.182261,0.214792,0.303649,0.299298,
4,3205,0.231876,0.137340,0.296666,0.334118,
4,3206,0.313935,0.097002,0.301818,0.287245,
4,3207,0.182678,0.155103,0.296155,0.366064,
4,3208,0.205389,0.138283,0.302558,0.353770,
4,3209,0.176955,0.168694,0.277353,0.376998,
4,3210,0.193464,0.167146,0.290396,0.348994,
4,3211,0.179340,0.176111,0.229894,0.414655,
4,3212,0.206599,0.152836,0.281794,0.358772,
4,3213,0.201603,0.209921,0.316997,0.271480,
4,3214,0.240961,0.162145,0.265503,0.331392,
4,3215,0.173790,0.256439,0.296306,0.273465,
4,3216,0.150537,0.163623,0.246847,0.438994,
4,3217,0.261804,0.137266,0.271460,0.329469,
4,3218,0.171156,0.161423,0.251616,0.415805,
4,3219,0.177599,0.235249,0.285519,0.301633,
4,3220,0.223013,0.190335,0.248162,0.338490,
4,3221,0.223227,0.216811,0.276146,0.283816,
4,3222,0.227886,0.255011,0.273868,0.243236,
4,3223,0.224440,0.207105,0.254877,0.313577,
4,3224,0.228617,0.161966,0.258331,0.351085,
4,3225,0.215366,0.189083,0.273792,0.321760,
4,3226,0.218767,0.169358,0.324372,0.287503,
4,3227,0.276434,0.135899,0.311143,0.276525,
4,3228,0.139063,0.253888,0.353031,0.254017,
4,3229,0.188815,0.220207,0.330172,0.260806,
4,3230,0.230067,0.187512,0.267560,0.314861,
4,3231,0.251685,0.177423,0.290274,0.280618,
4,3232,0.246598,0.139216,0.223639,0.390547,
4,3233,0.245718,0.168655,0.299150,0.286477,
4,3234,0.201389,0.191094,0.326176,0.281341,
4,3235,0.153280,0.261994,0.324964,0.259762,
4,3236,0.187559,0.169283,0.271476,0.371681,
4,3237,0.202324,0.161561,0.218952,0.417163,
4,3238,0.181449,0.352758,0.271999,0.193794,
4,3239,0.301194,0.118238,0.301101,0.279467,
4,3240,0.173283,0.251439,0.283012,0.292266,
4,3241,0.166463,0.208144,0.307615,0.317779,
4,3242,0.198523,0.230912,0.295035,0.275530,
4,3243,0.169347,0.246100,0.284875,0.299679,
4,3244,0.251378,0.192938,0.312350,0.243334,
4,3245,0.229518,0.211606,0.240976,0.317899,
4,3246,0.251917,0.170882,0.217799,0.359402,
4,3247,0.209209,0.234384,0.297751,0.258656,
4,3248,0.233218,0.212854,0.265554,0.288373,
4,3249,0.201055,0.160101,0.286808,0.352036,
4,3250,0.203511,0.216596,0.316133,0.263760,
4,3251,0.260237,0.218824,0.312072,0.208867,
4,3252,0.310353,0.152694,0.250636,0.286316,
4,3253,0.166382,0.168629,0.314852,0.350138,
4,3254,0.216029,0.233670,0.277130,0.273171,
4,3255,0.270907,0.153626,0.273942,0.301526,
4,3256,0.237662,0.151845,0.289210,0.321283,
4,3257,0.295234,0.180910,0.279473,0.244383,
4,3258,0.228532,0.196135,0.274899,0.300434,
4,3259,0.228814,0.212970,0.209947,0.348269,
